group,_bin,mem_mb,cpu_pct_1core
parsl,3040.0,13669.531,1706.364
parsl,3042.0,14393.227,1431.72
parsl,3044.0,13042.422,1130.118
parsl,3046.0,13391.586,934.55
parsl,3048.0,13036.434,412.449
parsl,3050.0,13067.027,1469.039
parsl,3052.0,15131.195,1573.774
parsl,3054.0,14530.449,1703.279
parsl,3056.0,13903.551,785.05
parsl,3058.0,14355.844,2294.432
parsl,3060.0,13529.023,1188.955
parsl,3062.0,13426.098,754.586
parsl,3064.0,13260.863,875.033
parsl,3066.0,13586.387,1049.088
parsl,3068.0,13874.84,1361.082
parsl,3070.0,14433.449,1503.864
parsl,3072.0,13706.094,1514.683
parsl,3074.0,14163.578,1529.624
parsl,3076.0,13508.039,1848.95
parsl,3078.0,13384.262,811.669
parsl,3080.0,13078.699,575.897
parsl,3082.0,13574.406,1258.5
parsl,3084.0,13893.387,1327.997
parsl,3086.0,14481.848,2072.471
parsl,3088.0,13813.152,1450.383
parsl,3090.0,14169.578,1457.993
parsl,3092.0,13302.711,1541.038
parsl,3094.0,13448.98,679.168
parsl,3096.0,13580.348,436.228
parsl,3098.0,13511.297,1371.542
parsl,3100.0,13615.898,1153.362
parsl,3102.0,14355.367,1497.275
parsl,3104.0,14178.898,1226.582
parsl,3106.0,14145.297,2395.286
parsl,3108.0,13612.109,1367.997
parsl,3110.0,13374.082,943.38
parsl,3112.0,13225.074,946.971
parsl,3114.0,13478.422,952.98
parsl,3116.0,13599.562,1295.273
parsl,3118.0,14451.379,1939.095
parsl,3120.0,13620.52,841.874
parsl,3122.0,14117.227,2916.839
parsl,3124.0,13624.383,1011.306
parsl,3126.0,13360.418,1073.626
parsl,3128.0,13200.809,538.73
parsl,3130.0,13503.656,888.411
parsl,3132.0,13559.488,1250.489
parsl,3134.0,14334.25,2221.844
parsl,3136.0,13878.691,1445.286
parsl,3138.0,14147.027,2010.672
parsl,3140.0,13463.242,863.059
parsl,3142.0,13383.828,1372.402
parsl,3144.0,13449.457,851.252
parsl,3146.0,13632.062,939.818
parsl,3148.0,13998.113,1548.237
parsl,3150.0,14435.402,1032.894
parsl,3152.0,14339.027,1298.494
parsl,3154.0,14214.902,2771.863
parsl,3156.0,13479.773,1232.132
parsl,3158.0,13320.273,899.624
parsl,3160.0,15272.199,993.312
parsl,3162.0,13780.816,1066.157
parsl,3164.0,13737.387,982.929
parsl,3166.0,14334.969,2094.562
parsl,3168.0,13703.984,1059.459
parsl,3170.0,14154.012,2603.727
parsl,3172.0,13560.988,825.997
parsl,3174.0,13469.383,986.725
parsl,3176.0,13256.883,497.563
parsl,3178.0,13696.211,1193.102
parsl,3180.0,16271.977,2187.249
parsl,3182.0,14476.93,1301.067
parsl,3184.0,13490.414,880.637
parsl,3186.0,14256.77,1793.683
parsl,3188.0,13315.918,1199.858
parsl,3190.0,13348.016,1197.33
parsl,3192.0,13308.77,549.15
parsl,3194.0,13399.027,852.051
parsl,3196.0,13288.617,681.32
parsl,3198.0,14058.762,1770.454
parsl,3200.0,13881.207,2768.586
parsl,3202.0,14183.363,1344.233
parsl,3204.0,13702.863,1181.405
parsl,3206.0,13363.238,1199.349
parsl,3208.0,13035.773,478.871
parsl,3210.0,13105.445,1422.345
parsl,3212.0,13691.449,982.77
parsl,3214.0,13968.371,1184.468
parsl,3216.0,14006.762,2396.093
parsl,3218.0,14157.582,1542.476
parsl,3220.0,13831.535,1197.692
parsl,3222.0,13320.633,1206.502
parsl,3224.0,14466.039,705.78
parsl,3226.0,12830.039,980.79
parsl,3228.0,13292.535,445.024
parsl,3230.0,13523.891,1870.414
parsl,3232.0,14169.387,1317.995
parsl,3234.0,14406.992,1187.54
parsl,3236.0,14037.648,1999.862
parsl,3238.0,14339.594,1257.716
parsl,3240.0,13212.094,1542.454
parsl,3242.0,13251.875,415.83
parsl,3244.0,13505.117,1234.513
parsl,3246.0,13676.324,436.895
parsl,3248.0,14718.082,1059.794
parsl,3250.0,13873.43,2398.366
parsl,3252.0,14310.832,1186.149
parsl,3254.0,13703.121,2383.385
parsl,3256.0,13972.027,930.675
parsl,3258.0,13055.562,928.363
parsl,3260.0,14674.539,578.502
parsl,3262.0,13534.402,1695.4
parsl,3264.0,14055.062,1617.344
parsl,3266.0,13963.906,1422.184
parsl,3268.0,14387.273,1818.16
parsl,3270.0,13654.352,1486.697
parsl,3272.0,13854.496,1072.219
parsl,3274.0,12905.844,850.045
parsl,3276.0,13364.512,755.547
parsl,3278.0,13187.789,1015.141
parsl,3280.0,13859.207,1322.133
parsl,3282.0,14004.945,2194.273
parsl,3284.0,14297.059,1416.558
parsl,3286.0,13839.539,1234.098
parsl,3288.0,13688.781,2044.015
parsl,3290.0,13179.895,590.656
parsl,3292.0,13561.691,1009.288
parsl,3294.0,13498.68,857.45
parsl,3296.0,13907.805,1168.539
parsl,3298.0,14156.137,2264.892
parsl,3300.0,14307.629,1572.25
parsl,3302.0,13716.414,1464.756
parsl,3304.0,13207.23,1727.456
parsl,3306.0,13131.152,269.961
parsl,3308.0,13426.879,738.44
parsl,3310.0,13792.879,2028.924
parsl,3312.0,13676.098,1336.075
parsl,3314.0,13697.641,997.977
parsl,3316.0,14145.5,1533.258
parsl,3318.0,13774.594,2528.508
parsl,3320.0,13626.023,657.393
parsl,3322.0,13070.207,624.861
parsl,3324.0,15427.215,711.374
parsl,3326.0,13816.516,2130.429
parsl,3328.0,13999.801,1411.223
parsl,3330.0,13992.82,1029.664
parsl,3332.0,14128.422,1663.553
parsl,3334.0,13987.617,1694.912
parsl,3336.0,13562.957,638.42
parsl,3338.0,12639.879,194.827
parsl,3340.0,12639.414,95.12
parsl,3342.0,13159.207,1043.553
parsl,3344.0,13748.91,1309.197
parsl,3346.0,13524.219,637.276
parsl,3348.0,13354.641,1453.949
parsl,3350.0,13152.695,1358.805
parsl,3352.0,12650.41,244.379
parsl,3354.0,12632.832,81.129
parsl,3356.0,12810.84,265.786
parsl,3358.0,13159.723,885.462
parsl,3360.0,13538.863,1294.077
parsl,3362.0,13224.027,1939.78
parsl,3364.0,13360.082,1107.1
parsl,3366.0,12881.77,744.728
parsl,3368.0,12552.711,230.998
parsl,3370.0,12549.305,44.561
parsl,3372.0,12794.562,387.874
parsl,3374.0,13102.293,753.923
parsl,3376.0,13433.898,1902.297
parsl,3378.0,13126.82,1311.66
parsl,3380.0,13320.961,1253.88
parsl,3382.0,12560.43,429.623
parsl,3384.0,12564.609,99.115
parsl,3386.0,12562.746,52.786
parsl,3388.0,12940.207,945.43
parsl,3390.0,12940.207,0.0
parsl,3392.0,13381.016,2289.966
parsl,3394.0,13248.332,1535.625
parsl,3396.0,13463.586,899.856
