group,_bin,mem_mb,cpu_pct_1core
nextflow,340.0,11103.902,1345.903
nextflow,342.0,15155.516,2262.933
nextflow,344.0,13816.262,1553.026
nextflow,346.0,11455.879,1267.496
nextflow,348.0,8811.203,2778.003
nextflow,350.0,10710.902,1762.52
nextflow,352.0,10459.27,2564.135
nextflow,354.0,10874.891,1403.128
nextflow,356.0,13909.836,1661.485
nextflow,358.0,12713.594,2701.186
nextflow,360.0,15496.738,1327.32
nextflow,362.0,19270.312,846.195
nextflow,364.0,15237.008,1678.511
nextflow,366.0,15145.297,1678.245
nextflow,368.0,11630.094,2790.946
nextflow,370.0,10622.332,1118.626
nextflow,372.0,10523.312,2645.143
nextflow,374.0,12729.754,1330.075
nextflow,376.0,11705.629,2592.054
nextflow,378.0,11149.934,981.107
nextflow,380.0,12536.262,1125.505
nextflow,382.0,15520.992,1666.508
nextflow,384.0,14712.492,1823.123
nextflow,386.0,12918.668,2928.754
nextflow,388.0,10944.48,1534.782
nextflow,390.0,14559.5,1392.825
nextflow,392.0,10366.758,2446.012
nextflow,394.0,11474.051,1364.608
nextflow,396.0,11243.414,1342.423
nextflow,398.0,14110.188,1461.772
nextflow,400.0,11226.109,2180.512
nextflow,402.0,12573.809,2258.591
nextflow,404.0,13366.949,1665.592
nextflow,406.0,12989.918,1645.03
nextflow,408.0,14108.363,1650.714
nextflow,410.0,13579.562,1773.727
nextflow,412.0,10967.219,2376.37
nextflow,414.0,14218.328,1029.782
nextflow,416.0,9464.695,2485.404
nextflow,418.0,10347.168,1166.852
nextflow,420.0,12211.43,1813.895
nextflow,422.0,11390.719,2813.927
nextflow,424.0,12131.297,1253.805
nextflow,426.0,10687.324,1407.791
nextflow,428.0,16153.227,2379.713
nextflow,430.0,12529.137,1649.483
nextflow,432.0,15131.168,1029.852
nextflow,434.0,14920.73,1199.757
nextflow,436.0,10434.305,1658.785
nextflow,438.0,11021.211,2276.928
nextflow,440.0,10479.328,1574.452
nextflow,442.0,10065.879,3904.866
nextflow,444.0,10611.805,1521.07
nextflow,446.0,13136.918,1221.399
nextflow,448.0,12459.582,965.265
nextflow,450.0,12060.043,2552.397
nextflow,452.0,13145.16,1016.991
nextflow,454.0,16081.914,741.858
nextflow,456.0,13363.211,3218.41
nextflow,458.0,14785.586,1951.177
nextflow,460.0,11544.102,1486.904
nextflow,462.0,13968.875,2687.32
nextflow,464.0,11563.91,2053.106
nextflow,466.0,10115.301,937.714
nextflow,468.0,10839.449,1309.709
nextflow,470.0,11751.055,2478.338
nextflow,472.0,11341.723,1388.232
nextflow,474.0,13686.762,1264.426
nextflow,476.0,13117.332,3460.577
nextflow,478.0,14391.688,1112.385
nextflow,480.0,10544.398,2934.312
nextflow,482.0,11589.402,1335.443
nextflow,484.0,10732.66,833.193
nextflow,486.0,12324.434,1432.992
nextflow,488.0,10117.938,2503.654
nextflow,490.0,12941.898,1150.541
nextflow,492.0,9152.273,2275.853
nextflow,494.0,11658.375,1105.409
nextflow,496.0,13629.277,1861.193
nextflow,498.0,15043.516,1810.935
nextflow,500.0,12840.664,3659.019
nextflow,502.0,13876.828,1013.523
nextflow,504.0,12403.605,1455.405
nextflow,506.0,12935.414,1543.26
nextflow,508.0,10853.496,1020.669
nextflow,510.0,11085.969,3137.177
nextflow,512.0,9990.383,1466.582
nextflow,514.0,11823.426,1346.657
nextflow,516.0,9569.289,1891.48
nextflow,518.0,11455.18,2629.011
nextflow,520.0,15863.465,2062.072
nextflow,522.0,11713.418,1253.546
nextflow,524.0,12709.371,2432.125
nextflow,526.0,15348.602,931.366
nextflow,528.0,13097.234,1147.912
nextflow,530.0,10493.918,2488.468
nextflow,532.0,10831.25,1591.95
nextflow,534.0,9985.395,1992.796
nextflow,536.0,13009.602,1750.031
nextflow,538.0,10004.281,1543.626
nextflow,540.0,11541.109,2462.826
nextflow,542.0,10816.613,1767.322
nextflow,544.0,11587.648,1658.416
nextflow,546.0,12820.977,2145.857
nextflow,548.0,12436.758,1605.914
nextflow,550.0,14612.48,1703.164
nextflow,552.0,14329.453,1550.476
nextflow,554.0,13597.293,2759.718
nextflow,556.0,11591.41,1670.678
nextflow,558.0,11119.223,1839.852
nextflow,560.0,10830.852,1317.142
nextflow,562.0,10067.301,2588.297
nextflow,564.0,12722.695,1607.106
nextflow,566.0,11168.691,915.047
nextflow,568.0,12406.738,1079.339
nextflow,570.0,10335.668,2808.06
nextflow,572.0,12432.125,1426.153
nextflow,574.0,13295.109,1563.371
nextflow,576.0,19008.387,1089.425
nextflow,578.0,12205.922,3205.23
nextflow,580.0,13994.48,2522.981
nextflow,582.0,10901.402,1599.961
nextflow,584.0,10576.34,1212.117
nextflow,586.0,10304.883,2301.37
nextflow,588.0,14969.496,1813.401
nextflow,590.0,10290.605,1102.407
nextflow,592.0,12804.375,2233.828
nextflow,594.0,16923.738,2586.036
nextflow,596.0,16024.066,1187.337
nextflow,598.0,14482.309,1750.644
nextflow,600.0,12977.086,3040.431
nextflow,603.0,13992.57,1300.853
nextflow,605.0,11908.082,1718.225
nextflow,607.0,9207.234,1465.188
nextflow,609.0,8948.668,1570.411
nextflow,611.0,9616.719,1084.112
nextflow,613.0,11074.703,2503.287
nextflow,615.0,11354.168,1241.717
nextflow,617.0,14157.125,1915.896
nextflow,619.0,17845.234,2717.875
nextflow,621.0,12944.457,1841.186
nextflow,623.0,12643.184,1684.92
nextflow,625.0,13803.676,1515.433
nextflow,627.0,14563.582,1194.666
nextflow,629.0,10770.398,1639.19
nextflow,631.0,9445.316,2419.298
nextflow,633.0,9219.441,1519.246
nextflow,635.0,11522.121,1041.575
nextflow,637.0,14424.207,3252.882
nextflow,639.0,11683.5,1409.271
nextflow,641.0,17022.656,2876.34
nextflow,643.0,17022.656,0.0
nextflow,645.0,15643.336,1088.301
nextflow,647.0,13263.578,2948.113
nextflow,649.0,11094.945,1245.074
nextflow,651.0,11573.594,1193.188
nextflow,653.0,11157.199,3115.109
nextflow,655.0,12866.336,1372.442
nextflow,657.0,11127.73,1705.033
nextflow,659.0,10664.684,2925.878
nextflow,661.0,13313.617,1388.63
nextflow,663.0,11858.59,1693.168
nextflow,665.0,12954.598,1630.773
nextflow,667.0,12505.105,950.917
nextflow,669.0,13668.957,1439.436
nextflow,671.0,15303.5,1626.957
nextflow,673.0,11132.484,2974.759
nextflow,675.0,10327.453,1658.46
nextflow,677.0,11166.082,2675.353
nextflow,679.0,14394.617,1010.236
nextflow,681.0,14112.402,2643.299
nextflow,683.0,11247.645,1044.097
nextflow,685.0,11318.016,1869.468
nextflow,687.0,13308.789,1125.293
nextflow,689.0,13187.914,2587.889
nextflow,691.0,12850.055,1578.57
nextflow,693.0,11008.078,2477.201
nextflow,695.0,9315.977,1563.899
nextflow,697.0,10118.676,1750.472
nextflow,699.0,11815.055,1090.684
nextflow,701.0,11344.582,2555.275
nextflow,703.0,10951.48,1803.696
nextflow,705.0,10948.25,1137.581
nextflow,707.0,13673.129,2052.736
nextflow,709.0,14290.805,1132.398
nextflow,711.0,11797.668,2580.519
nextflow,713.0,13853.188,2002.392
nextflow,715.0,12242.66,1446.049
nextflow,717.0,9615.758,1746.989
nextflow,719.0,12644.969,1387.789
nextflow,721.0,10701.762,2254.713
nextflow,723.0,12641.73,1354.879
nextflow,725.0,11593.219,1605.893
nextflow,727.0,10406.012,1348.789
nextflow,729.0,9278.992,3424.429
nextflow,731.0,9344.398,1439.362
nextflow,733.0,9883.023,1725.892
nextflow,735.0,5768.645,794.851
nextflow,737.0,2690.441,230.376
nextflow,739.0,2690.441,0.001
nextflow,741.0,2690.441,0.005
nextflow,743.0,2690.441,0.001
nextflow,745.0,2690.441,0.003
nextflow,747.0,2690.441,0.004
nextflow,749.0,2690.441,0.003
nextflow,751.0,2690.441,0.002
nextflow,753.0,2690.441,0.006
nextflow,755.0,2690.441,0.003
nextflow,757.0,2690.441,0.002
nextflow,759.0,2690.441,0.003
nextflow,761.0,2690.441,0.004
nextflow,763.0,2690.441,0.005
nextflow,765.0,2690.441,0.004
nextflow,767.0,2690.441,0.001
nextflow,769.0,2690.441,0.004
nextflow,771.0,2690.441,0.005
nextflow,773.0,2690.441,0.002
nextflow,775.0,2690.441,0.006
nextflow,777.0,2690.441,0.004
nextflow,779.0,2690.441,0.002
nextflow,781.0,2690.441,0.003
nextflow,783.0,2690.441,0.005
nextflow,785.0,2690.441,0.005
nextflow,787.0,2690.441,0.001
nextflow,789.0,2690.441,0.005
nextflow,791.0,2690.441,0.002
nextflow,793.0,2690.441,0.003
nextflow,795.0,2690.441,0.004
nextflow,797.0,2690.441,0.005
nextflow,799.0,2690.441,0.004
nextflow,801.0,2690.441,0.001
nextflow,803.0,2690.441,0.007
nextflow,805.0,2690.441,0.001
nextflow,807.0,2690.441,0.003
nextflow,809.0,2690.441,0.007
nextflow,811.0,2690.441,0.001
nextflow,813.0,2690.441,0.004
nextflow,815.0,2690.441,0.004
nextflow,817.0,2690.441,0.002
nextflow,819.0,2690.441,0.006
nextflow,821.0,2690.441,0.003
nextflow,823.0,2690.441,0.003
nextflow,825.0,2690.441,0.004
nextflow,827.0,2690.441,0.002
nextflow,829.0,2690.441,0.002
nextflow,831.0,2690.441,0.002
nextflow,833.0,2690.441,0.006
nextflow,835.0,2690.441,0.002
nextflow,837.0,2690.441,0.004
nextflow,839.0,2690.441,0.004
nextflow,841.0,2690.441,0.003
nextflow,843.0,2690.441,0.001
nextflow,845.0,2690.441,0.004
nextflow,847.0,2690.441,0.004
nextflow,849.0,2690.441,0.005
nextflow,851.0,2690.441,0.002
nextflow,853.0,2690.441,0.007
nextflow,855.0,2690.441,0.001
nextflow,857.0,2690.441,0.005
nextflow,859.0,2690.441,0.005
nextflow,861.0,2690.441,0.002
nextflow,863.0,2690.441,0.003
nextflow,865.0,2690.441,0.004
nextflow,867.0,2690.441,0.002
nextflow,869.0,2690.441,0.008
nextflow,871.0,2690.441,0.003
nextflow,873.0,2690.441,0.001
nextflow,875.0,2690.441,0.004
nextflow,877.0,2690.441,0.003
nextflow,879.0,2690.441,0.007
nextflow,881.0,2690.441,0.002
nextflow,883.0,2690.441,0.005
nextflow,885.0,2690.441,0.006
nextflow,887.0,2690.441,0.001
nextflow,889.0,2690.441,0.001
nextflow,891.0,2690.441,0.003
nextflow,893.0,2690.441,0.005
nextflow,895.0,2690.441,0.001
nextflow,897.0,2690.441,0.004
nextflow,899.0,2690.441,0.008
nextflow,901.0,2690.441,0.003
nextflow,903.0,2690.441,0.003
nextflow,905.0,2690.441,0.004
nextflow,907.0,2690.441,0.002
nextflow,909.0,2690.441,0.003
nextflow,911.0,2690.441,0.004
nextflow,913.0,2690.441,0.008
nextflow,915.0,2690.441,0.003
nextflow,917.0,2690.441,0.005
nextflow,919.0,2690.441,0.004
nextflow,921.0,2690.441,0.002
nextflow,923.0,2690.441,0.004
nextflow,925.0,2690.441,0.015
nextflow,927.0,2690.441,0.019
nextflow,929.0,2690.398,0.071
nextflow,931.0,2690.398,0.001
nextflow,933.0,2690.398,0.019
nextflow,935.0,2690.398,0.095
nextflow,937.0,2690.398,0.003
nextflow,939.0,2690.398,0.002
nextflow,941.0,2690.398,0.017
nextflow,943.0,2690.398,0.019
nextflow,945.0,2690.398,0.016
nextflow,947.0,1831.176,282.278
nextflow,949.0,765.438,41.765
nextflow,951.0,765.438,0.004
nextflow,953.0,765.438,0.004
nextflow,955.0,765.438,0.001
nextflow,957.0,765.438,0.004
nextflow,959.0,765.438,0.007
nextflow,961.0,765.438,0.004
nextflow,963.0,765.438,0.003
nextflow,965.0,765.438,0.001
nextflow,967.0,765.438,0.004
nextflow,969.0,765.438,0.005
nextflow,971.0,765.438,0.003
nextflow,973.0,765.438,0.004
nextflow,975.0,765.438,0.004
nextflow,977.0,765.438,0.003
nextflow,979.0,765.438,0.003
nextflow,981.0,765.438,0.001
nextflow,983.0,765.438,0.004
nextflow,985.0,765.438,0.003
nextflow,987.0,765.438,0.004
nextflow,989.0,765.438,0.002
nextflow,991.0,765.438,0.007
nextflow,993.0,765.438,0.003
nextflow,995.0,765.438,0.003
nextflow,997.0,765.438,0.004
nextflow,999.0,765.438,0.003
nextflow,1001.0,765.438,0.004
nextflow,1003.0,765.438,0.004
nextflow,1005.0,765.438,0.005
nextflow,1007.0,765.438,0.002
nextflow,1009.0,765.438,0.004
nextflow,1011.0,765.438,0.004
nextflow,1013.0,765.438,0.004
nextflow,1015.0,765.438,0.003
nextflow,1017.0,765.438,0.001
nextflow,1019.0,765.438,0.004
nextflow,1021.0,765.438,0.005
nextflow,1023.0,765.438,0.004
nextflow,1025.0,765.438,0.007
nextflow,1027.0,765.438,0.001
nextflow,1029.0,765.438,0.005
nextflow,1031.0,765.438,0.004
nextflow,1033.0,765.438,0.001
nextflow,1035.0,765.438,0.006
nextflow,1037.0,765.438,0.002
nextflow,1039.0,765.438,0.004
nextflow,1041.0,765.438,0.005
nextflow,1043.0,765.438,0.006
nextflow,1045.0,765.438,0.001
nextflow,1047.0,765.438,0.004
nextflow,1049.0,765.438,0.005
nextflow,1051.0,765.438,0.004
nextflow,1053.0,765.438,0.002
nextflow,1055.0,765.438,0.006
nextflow,1057.0,765.438,0.004
nextflow,1059.0,765.438,0.001
nextflow,1061.0,765.438,0.003
nextflow,1063.0,765.438,0.003
nextflow,1065.0,765.438,0.004
nextflow,1067.0,765.438,0.004
nextflow,1069.0,765.438,0.005
nextflow,1071.0,765.438,0.002
nextflow,1073.0,765.438,0.005
nextflow,1075.0,765.438,0.003
nextflow,1077.0,765.438,0.004
nextflow,1079.0,765.438,0.004
nextflow,1081.0,765.438,0.004
nextflow,1083.0,765.438,0.005
nextflow,1085.0,765.438,0.002
nextflow,1087.0,765.438,0.007
nextflow,1089.0,765.438,0.003
nextflow,1091.0,765.438,0.004
nextflow,1093.0,765.438,0.002
nextflow,1095.0,765.438,0.006
nextflow,1097.0,765.438,0.001
nextflow,1099.0,765.438,0.006
nextflow,1101.0,765.438,0.005
nextflow,1103.0,765.438,0.005
nextflow,1105.0,765.438,0.002
nextflow,1107.0,765.438,0.005
nextflow,1109.0,765.438,0.004
nextflow,1111.0,765.438,0.002
nextflow,1113.0,765.438,0.005
nextflow,1115.0,765.438,0.004
nextflow,1117.0,765.438,0.005
nextflow,1119.0,765.438,0.005
nextflow,1121.0,765.438,0.002
nextflow,1123.0,765.438,0.005
nextflow,1125.0,765.438,0.003
nextflow,1127.0,765.438,0.003
nextflow,1129.0,765.438,0.004
nextflow,1131.0,765.438,0.004
nextflow,1133.0,765.438,0.003
nextflow,1135.0,765.438,0.004
nextflow,1137.0,765.438,0.004
nextflow,1139.0,765.438,0.004
nextflow,1141.0,765.438,0.003
nextflow,1143.0,765.438,0.003
nextflow,1145.0,765.438,0.001
nextflow,1147.0,765.438,0.006
nextflow,1149.0,765.438,0.005
nextflow,1151.0,765.438,0.004
nextflow,1153.0,765.438,0.003
nextflow,1155.0,765.438,0.001
nextflow,1157.0,765.438,0.003
nextflow,1159.0,765.438,0.006
nextflow,1161.0,765.438,0.004
nextflow,1163.0,765.438,0.002
nextflow,1165.0,765.438,0.005
nextflow,1167.0,765.438,0.006
nextflow,1169.0,765.438,0.003
nextflow,1171.0,765.438,0.004
nextflow,1173.0,765.438,0.004
nextflow,1175.0,765.438,0.001
nextflow,1177.0,765.438,0.005
nextflow,1179.0,765.438,0.002
nextflow,1181.0,765.438,0.007
nextflow,1183.0,765.438,0.005
nextflow,1185.0,765.438,0.002
nextflow,1187.0,765.438,0.004
nextflow,1189.0,765.438,0.004
nextflow,1191.0,765.438,0.002
nextflow,1193.0,765.438,0.006
nextflow,1195.0,765.438,0.005
nextflow,1197.0,765.438,0.005
nextflow,1199.0,765.438,0.004
nextflow,1201.0,765.438,0.001
nextflow,1203.0,765.438,0.004
nextflow,1205.0,765.438,0.004
nextflow,1207.0,765.438,0.002
nextflow,1209.0,765.438,0.006
nextflow,1211.0,765.438,0.005
nextflow,1213.0,765.438,0.005
nextflow,1215.0,765.438,0.005
nextflow,1217.0,765.438,0.003
nextflow,1219.0,765.438,0.004
nextflow,1221.0,765.438,0.002
nextflow,1223.0,765.438,0.004
nextflow,1225.0,765.438,0.003
nextflow,1227.0,765.438,0.003
nextflow,1229.0,765.438,0.007
nextflow,1231.0,765.438,0.002
nextflow,1233.0,765.438,0.005
nextflow,1235.0,765.438,0.003
nextflow,1237.0,765.438,0.002
nextflow,1239.0,765.438,0.004
nextflow,1241.0,765.438,0.004
nextflow,1243.0,765.438,0.001
nextflow,1245.0,765.438,0.007
nextflow,1247.0,765.438,0.003
nextflow,1249.0,765.438,0.005
nextflow,1251.0,765.438,0.006
nextflow,1253.0,765.438,0.004
nextflow,1255.0,765.438,0.004
nextflow,1257.0,765.438,0.005
nextflow,1259.0,765.438,0.004
nextflow,1261.0,765.438,0.004
nextflow,1263.0,765.438,0.005
nextflow,1265.0,765.438,0.004
nextflow,1267.0,765.438,0.001
nextflow,1269.0,765.438,0.005
nextflow,1271.0,765.438,0.003
nextflow,1273.0,765.438,0.003
nextflow,1275.0,765.438,0.006
nextflow,1277.0,765.438,0.005
nextflow,1279.0,765.438,0.005
nextflow,1281.0,765.438,0.004
nextflow,1283.0,765.438,0.003
nextflow,1285.0,765.438,0.004
nextflow,1287.0,765.438,0.002
nextflow,1289.0,765.438,0.005
nextflow,1292.0,765.438,0.004
nextflow,1294.0,765.438,0.005
nextflow,1296.0,765.438,0.002
nextflow,1298.0,765.438,0.005
nextflow,1300.0,765.438,0.005
nextflow,1302.0,765.438,0.004
nextflow,1304.0,765.438,0.001
nextflow,1306.0,765.438,0.005
nextflow,1308.0,765.438,0.003
nextflow,1310.0,765.438,0.004
nextflow,1312.0,765.438,0.005
nextflow,1314.0,765.438,0.004
nextflow,1316.0,765.438,0.003
nextflow,1318.0,765.438,0.005
nextflow,1320.0,765.438,0.001
nextflow,1322.0,765.438,0.003
nextflow,1324.0,765.438,0.003
nextflow,1326.0,765.438,0.005
nextflow,1328.0,765.438,0.005
nextflow,1330.0,765.438,0.002
nextflow,1332.0,765.438,0.005
nextflow,1334.0,765.438,0.004
nextflow,1336.0,765.438,0.003
nextflow,1338.0,765.438,0.004
nextflow,1340.0,765.438,0.002
nextflow,1342.0,765.438,0.007
nextflow,1344.0,765.438,0.004
nextflow,1346.0,765.438,0.003
nextflow,1348.0,765.438,0.003
nextflow,1350.0,765.438,0.002
nextflow,1352.0,765.438,0.004
nextflow,1354.0,765.438,0.003
nextflow,1356.0,765.438,0.006
nextflow,1358.0,765.438,0.005
nextflow,1360.0,765.438,0.005
nextflow,1362.0,765.438,0.002
nextflow,1364.0,765.438,0.003
nextflow,1366.0,765.438,0.004
nextflow,1368.0,765.438,0.004
nextflow,1370.0,765.438,0.002
nextflow,1372.0,765.438,0.005
nextflow,1374.0,765.438,0.005
nextflow,1376.0,765.438,0.003
nextflow,1378.0,765.438,0.003
nextflow,1380.0,765.438,0.002
nextflow,1382.0,765.438,0.005
nextflow,1384.0,765.438,0.003
nextflow,1386.0,765.438,0.005
nextflow,1388.0,765.438,0.004
nextflow,1390.0,765.438,0.005
nextflow,1392.0,765.438,0.002
nextflow,1394.0,765.438,0.005
nextflow,1396.0,765.438,0.003
nextflow,1398.0,765.438,0.003
nextflow,1400.0,765.438,0.001
nextflow,1402.0,765.438,0.004
nextflow,1404.0,765.438,0.007
nextflow,1406.0,765.438,0.005
nextflow,1408.0,765.438,0.005
nextflow,1410.0,765.438,0.002
nextflow,1412.0,765.438,0.006
nextflow,1414.0,765.438,0.001
nextflow,1416.0,765.438,0.006
nextflow,1418.0,765.438,0.004
nextflow,1420.0,765.438,0.003
nextflow,1422.0,765.438,0.009
nextflow,1424.0,765.438,0.001
nextflow,1426.0,765.438,0.003
nextflow,1428.0,765.438,0.004
nextflow,1430.0,765.438,0.004
nextflow,1432.0,765.438,0.003
nextflow,1434.0,765.438,0.004
nextflow,1436.0,765.438,0.005
nextflow,1438.0,765.438,0.005
nextflow,1440.0,765.438,0.004
nextflow,1442.0,765.438,0.003
nextflow,1444.0,765.438,0.005
nextflow,1446.0,765.438,0.003
nextflow,1448.0,765.438,0.003
nextflow,1450.0,765.438,0.004
nextflow,1452.0,765.438,0.005
nextflow,1454.0,765.438,0.008
nextflow,1456.0,765.438,0.001
nextflow,1458.0,765.438,0.003
nextflow,1460.0,765.438,0.004
nextflow,1462.0,765.438,0.002
nextflow,1464.0,765.438,0.007
nextflow,1466.0,765.438,0.002
nextflow,1468.0,765.438,0.002
nextflow,1470.0,765.438,0.008
nextflow,1472.0,765.438,0.006
nextflow,1474.0,765.438,0.001
nextflow,1476.0,765.438,0.005
nextflow,1478.0,765.438,0.001
nextflow,1480.0,765.438,0.002
nextflow,1482.0,765.438,0.006
nextflow,1484.0,765.438,0.004
nextflow,1486.0,765.438,0.002
nextflow,1488.0,765.438,0.005
nextflow,1490.0,765.438,0.004
nextflow,1492.0,765.438,0.003
nextflow,1494.0,765.438,0.006
nextflow,1496.0,765.438,0.003
nextflow,1498.0,765.438,0.004
nextflow,1500.0,765.438,0.001
nextflow,1502.0,765.438,0.008
nextflow,1504.0,765.438,0.003
nextflow,1506.0,765.438,0.004
nextflow,1508.0,765.438,0.002
nextflow,1510.0,765.438,0.003
nextflow,1512.0,765.438,0.004
nextflow,1514.0,765.438,0.007
nextflow,1516.0,765.438,0.003
nextflow,1518.0,765.438,0.004
