t_sec,container,cpu_rate_core,cpu_pct_1core,mem_working_set_bytes,mem_mb
1243.984,deployer,0.001897,0.19,1860034560,1773.867
1249.87,deployer,0.000271,0.027,1860034560,1773.867
1251.87,deployer,0.001492,0.149,1860034560,1773.867
1253.87,deployer,0.000641,0.064,1860034560,1773.867
1255.871,deployer,0.00112,0.112,1860034560,1773.867
1258.639,deployer,0.000606,0.061,1860034560,1773.867
1261.153,deployer,0.000732,0.073,1860038656,1773.871
1263.154,deployer,0.000588,0.059,1860038656,1773.871
1265.154,deployer,0.00074,0.074,1860038656,1773.871
1267.325,deployer,0.001251,0.125,1860038656,1773.871
1269.325,deployer,0.00047,0.047,1860038656,1773.871
1271.48,deployer,0.643876,64.388,1284169728,1224.68
1276.012,deployer,0.572271,57.227,38772736,36.977
1282.814,deployer,0,0,38772736,36.977
1284.814,deployer,0,0,38772736,36.977
1287.229,deployer,0,0,38772736,36.977
1289.23,deployer,0,0,38772736,36.977
1291.23,deployer,0,0,38772736,36.977
1293.589,deployer,0,0,38772736,36.977
1295.685,deployer,0,0,38772736,36.977
1297.686,deployer,0,0,38772736,36.977
1299.979,deployer,0,0,38772736,36.977
1301.979,deployer,0,0,38772736,36.977
1303.98,deployer,0,0,38772736,36.977
1305.98,deployer,0,0,38772736,36.977
1308.045,deployer,1.311292,131.129,81858560,78.066
1316.225,deployer,0.060151,6.015,38768640,36.973
1320.726,deployer,0.000112,0.011,38768640,36.973
1322.726,deployer,0,0,38768640,36.973
1324.726,deployer,0,0,38768640,36.973
1326.862,deployer,0.019883,1.988,56647680,54.023
1328.995,deployer,0.024177,2.418,38780928,36.984
1331.046,deployer,0,0,38780928,36.984
1333.101,deployer,0,0,38780928,36.984
1335.101,deployer,0,0,38780928,36.984
1337.102,deployer,0,0,38780928,36.984
1339.102,deployer,0,0,38780928,36.984
1341.103,deployer,0.000068,0.007,38780928,36.984
1343.649,deployer,0.000075,0.008,38780928,36.984
1347.991,deployer,0,0,38764544,36.969
1351.601,deployer,0.379374,37.937,76709888,73.156
1353.601,deployer,0.747803,74.78,45498368,43.391
1355.602,deployer,0.888607,88.861,92426240,88.145
1357.602,deployer,0.96339,96.339,187207680,178.535
1359.602,deployer,0.839969,83.997,241696768,230.5
1361.603,deployer,1.03327,103.327,326463488,311.34
1363.603,deployer,0.400094,40.009,326471680,311.348
1365.603,deployer,1.456596,145.66,326717440,311.582
1367.604,deployer,1.382961,138.296,326811648,311.672
1369.605,deployer,0.910256,91.026,326995968,311.848
1371.606,deployer,1.774869,177.487,202534912,193.152
1373.607,deployer,1.947527,194.753,68743168,65.559
1376.226,deployer,0.486931,48.693,98336768,93.781
1378.227,deployer,4.459395,445.939,446504960,425.82
1380.567,deployer,2.310541,231.054,582660096,555.668
1382.593,deployer,2.300127,230.013,875290624,834.742
1384.594,deployer,1.112087,111.209,990789632,944.891
1386.594,deployer,1.882658,188.266,1174765568,1120.344
1388.595,deployer,1.532942,153.294,1284923392,1225.398
1390.595,deployer,1.558129,155.813,1419046912,1353.309
1392.595,deployer,0.734337,73.434,1539997696,1468.656
1394.596,deployer,1.276739,127.674,1660063744,1583.16
1396.596,deployer,0.692087,69.209,1722490880,1642.695
1398.597,deployer,1.67415,167.415,1707122688,1628.039
1400.597,deployer,0.749075,74.907,1874444288,1787.609
1402.598,deployer,1.095519,109.552,1874444288,1787.609
1404.599,deployer,0.746544,74.654,1874444288,1787.609
1406.599,deployer,0.630997,63.1,1816461312,1732.312
1408.599,deployer,1.035261,103.526,1854636032,1768.719
1410.6,deployer,1.444138,144.414,1836720128,1751.633
1412.601,deployer,0.673379,67.338,1836789760,1751.699
1414.602,deployer,0.718444,71.844,1836789760,1751.699
1416.602,deployer,0.54701,54.701,1836789760,1751.699
1418.602,deployer,1.138985,113.898,1855553536,1769.594
1420.603,deployer,1.186065,118.607,1692430336,1614.027
1422.603,deployer,1.438608,143.861,1762451456,1680.805
1424.604,deployer,1.671371,167.137,1685372928,1607.297
1426.605,deployer,1.758027,175.803,1388900352,1324.559
1428.606,deployer,6.650087,665.009,1794867200,1711.719
1430.607,deployer,1.243115,124.311,1730994176,1650.805
1432.607,deployer,3.887609,388.761,1681551360,1603.652
1434.608,deployer,2.077048,207.705,1644568576,1568.383
1436.609,deployer,1.733823,173.382,1772507136,1690.395
1438.611,deployer,1.137544,113.754,1774284800,1692.09
1440.611,deployer,0.67696,67.696,1774284800,1692.09
1442.613,deployer,0.63582,63.582,1811685376,1727.758
1444.614,deployer,1.578232,157.823,1811685376,1727.758
1446.615,deployer,1.935579,193.558,1766567936,1684.73
1450.505,deployer,0.643929,64.393,1551097856,1479.242
1452.586,deployer,2.378347,237.835,1117470720,1065.703
1454.587,deployer,5.552444,555.244,1043509248,995.168
1456.587,deployer,3.17088,317.088,1370836992,1307.332
1458.588,deployer,2.262208,226.221,1513660416,1443.539
1460.588,deployer,0.523638,52.364,1594273792,1520.418
1462.589,deployer,0.851543,85.154,1678168064,1600.426
1464.591,deployer,2.146176,214.618,1755811840,1674.473
1466.591,deployer,0.623659,62.366,1755811840,1674.473
1468.593,deployer,0.598032,59.803,1755815936,1674.477
1470.594,deployer,1.35711,135.711,1737506816,1657.016
1472.595,deployer,2.245039,224.504,1586384896,1512.895
1474.597,deployer,2.002732,200.273,1530175488,1459.289
1476.598,deployer,1.227083,122.708,1509273600,1439.355
1478.599,deployer,1.334149,133.415,1492545536,1423.402
1480.601,deployer,1.178434,117.843,1453252608,1385.93
1482.601,deployer,1.984081,198.408,1245249536,1187.562
1484.602,deployer,0.891977,89.198,1245278208,1187.59
1486.603,deployer,2.346416,234.642,1188716544,1133.648
1488.605,deployer,1.112743,111.274,1268215808,1209.465
1490.606,deployer,1.259907,125.991,1004101632,957.586
1492.607,deployer,0.944042,94.404,697823232,665.496
1494.608,deployer,1.866592,186.659,781119488,744.934
1496.609,deployer,0.839432,83.943,734093312,700.086
1498.611,deployer,2.315585,231.558,671961088,640.832
1500.612,deployer,0.714124,71.412,614735872,586.258
1502.613,deployer,1.628675,162.867,330231808,314.934
1504.615,deployer,0.996727,99.673,215584768,205.598
1506.615,deployer,2.347329,234.733,197701632,188.543
1508.617,deployer,0.671835,67.183,216162304,206.148
1510.618,deployer,0.964838,96.484,165289984,157.633
1512.619,deployer,0.869651,86.965,158658560,151.309
1514.621,deployer,0.945381,94.538,158658560,151.309
1516.622,deployer,1.492002,149.2,51171328,48.801
1518.623,deployer,5.953795,595.379,461758464,440.367
